Time,Type,Interest_ID,Consumer_ID,Route_ID,Content_name,Interest_hop,Path,Result,Hit,Miss
47,interest,40000,4,4,r10/9,0,p4,Miss in PS,0,1
47,interest,40001,4,4,r4/0,0,p4,Hit in PS,1,0
47,interest,40003,4,4,r6/1,1,p4/4,Miss in PS,0,1
47,interest,40002,4,1,r0/7,3,p4/4/2/1,Hit in PS,1,0
47,interest,40002,4,1,r0/7,3,p4/4/2/1,Miss in PS,0,1
47,interest,40002,4,5,r0/7,2,p4/4/5,Miss in PS,0,1
47,interest,40002,4,3,r0/7,3,p4/4/5/3,Miss in PS,0,1
47,interest,40002,4,1,r0/7,3,p4/4/2/1,Miss in PS,0,1
47,interest,40002,4,3,r0/7,3,p4/4/5/3,Miss in PS,0,1
48,interest,40002,4,4,r0/7,0,p4,Miss in PS,0,1
48,interest,40002,4,3,r0/7,3,p4/4/5/3,Hit in PS,1,0
48,interest,40002,4,4,r0/7,1,p4/4,Miss in PS,0,1
48,interest,40002,4,4,r0/7,1,p4/4,Miss in PS,0,1
48,interest,40003,4,4,r6/1,0,p4,Miss in PS,0,1
48,interest,40002,4,4,r0/7,1,p4/4,Miss in PS,0,1
48,interest,40003,4,4,r6/1,1,p4/4,Miss in PS,0,1
48,interest,40003,4,4,r6/1,1,p4/4,Miss in PS,0,1
48,interest,40004,4,4,r1/5,0,p4,Miss in PS,0,1
48,interest,40003,4,4,r6/1,1,p4/4,Hit in PS,1,0
48,interest,40004,4,4,r1/5,1,p4/4,Miss in PS,0,1
48,interest,40004,4,4,r1/5,1,p4/4,Miss in PS,0,1
48,interest,40002,4,2,r0/7,2,p4/4/2,Miss in PS,0,1
48,interest,40002,4,5,r0/7,2,p4/4/5,Miss in PS,0,1
48,interest,40004,4,2,r1/5,2,p4/4/2,Hit in PS,1,0
48,interest,40000,4,4,r10/9,0,p4,Miss in PS,0,1
48,interest,40001,4,4,r4/0,0,p4,Hit in PS,1,0
49,interest,40004,4,4,r1/5,1,p4/4,Miss in PS,0,1
49,interest,40002,4,4,r0/7,0,p4,Miss in PS,0,1
49,interest,40003,4,4,r6/1,0,p4,Miss in PS,0,1
49,interest,40003,4,4,r6/1,1,p4/4,Miss in PS,0,1
49,interest,40003,4,4,r6/1,1,p4/4,Miss in PS,0,1
49,interest,40004,4,4,r1/5,0,p4,Miss in PS,0,1
49,interest,40004,4,2,r1/5,2,p4/4/2,Miss in PS,0,1
49,interest,40000,4,4,r10/9,0,p4,Miss in PS,0,1
49,interest,40001,4,4,r4/0,0,p4,Hit in PS,1,0
49,interest,40003,4,4,r6/1,1,p4/4,Hit in PS,1,0
50,interest,50000,5,5,r10/1,0,p5,Miss in PS,0,1
50,interest,50000,5,5,r10/1,1,p5/5,Miss in PS,0,1
50,interest,50001,5,5,r10/4,0,p5,Miss in PS,0,1
50,interest,50000,5,3,r10/1,2,p5/5/3,Miss in PS,0,1
50,interest,50002,5,5,r10/1,0,p5,Miss in PS,0,1
50,interest,50003,5,5,r6/2,0,p5,Miss in PS,0,1
50,interest,50000,5,3,r10/1,2,p5/5/3,Miss in PS,0,1
50,interest,50001,5,5,r10/4,1,p5/5,Miss in PS,0,1
50,interest,50004,5,5,r10/7,0,p5,Miss in PS,0,1
50,interest,50000,5,1,r10/1,3,p5/5/3/1,Miss in PS,0,1
50,interest,50000,5,3,r10/1,2,p5/5/3,Miss in PS,0,1
50,interest,50000,5,1,r10/1,3,p5/5/3/1,Miss in PS,0,1
50,interest,50001,5,3,r10/4,2,p5/5/3,Miss in PS,0,1
50,interest,50000,5,0,r10/1,3,p5/5/3/0,Miss in PS,0,1
50,interest,50001,5,3,r10/4,2,p5/5/3,Miss in PS,0,1
50,interest,50003,5,5,r6/2,1,p5/5,Miss in PS,0,1
50,interest,50001,5,3,r10/4,2,p5/5/3,Miss in PS,0,1
50,interest,50001,5,1,r10/4,3,p5/5/3/1,Miss in PS,0,1
50,interest,50001,5,1,r10/4,3,p5/5/3/1,Miss in PS,0,1
50,interest,50000,5,2,r10/1,4,p5/5/3/1/2,Miss in PS,0,1
50,interest,50001,5,0,r10/4,3,p5/5/3/0,Miss in PS,0,1
50,interest,50001,5,2,r10/4,4,p5/5/3/1/2,Miss in PS,0,1
50,interest,50003,5,3,r6/2,2,p5/5/3,Miss in PS,0,1
50,interest,50003,5,3,r6/2,2,p5/5/3,Miss in PS,0,1
50,interest,50000,5,0,r10/1,3,p5/5/3/0,Miss in PS,0,1
50,interest,50004,5,5,r10/7,1,p5/5,Miss in PS,0,1
50,interest,50003,5,3,r6/2,2,p5/5/3,Miss in PS,0,1
50,interest,50003,5,1,r6/2,3,p5/5/3/1,Miss in PS,0,1
50,interest,50003,5,1,r6/2,3,p5/5/3/1,Miss in PS,0,1
50,interest,50004,5,3,r10/7,2,p5/5/3,Miss in PS,0,1
50,interest,50000,5,1,r10/1,3,p5/5/3/1,Miss in PS,0,1
50,interest,50001,5,0,r10/4,3,p5/5/3/0,Miss in PS,0,1
50,interest,50001,5,1,r10/4,3,p5/5/3/1,Miss in PS,0,1
50,interest,50003,5,0,r6/2,3,p5/5/3/0,Miss in PS,0,1
50,interest,50004,5,3,r10/7,2,p5/5/3,Miss in PS,0,1
50,interest,50003,5,0,r6/2,3,p5/5/3/0,Miss in PS,0,1
50,interest,50004,5,3,r10/7,2,p5/5/3,Miss in PS,0,1
50,interest,50003,5,1,r6/2,3,p5/5/3/1,Miss in PS,0,1
50,interest,50004,5,0,r10/7,3,p5/5/3/0,Miss in PS,0,1
50,interest,50004,5,1,r10/7,3,p5/5/3/1,Miss in PS,0,1
50,interest,50004,5,1,r10/7,3,p5/5/3/1,Miss in PS,0,1
50,interest,50003,5,2,r6/2,4,p5/5/3/1/2,Miss in PS,0,1
50,interest,50004,5,0,r10/7,3,p5/5/3/0,Miss in PS,0,1
50,interest,50004,5,1,r10/7,3,p5/5/3/1,Miss in PS,0,1
50,interest,50004,5,2,r10/7,4,p5/5/3/1/2,Miss in PS,0,1
50,interest,40002,4,4,r0/7,0,p4,Miss in PS,0,1
50,interest,40002,4,4,r0/7,1,p4/4,Miss in PS,0,1
50,interest,40002,4,4,r0/7,1,p4/4,Miss in PS,0,1
50,interest,40003,4,4,r6/1,0,p4,Miss in PS,0,1
50,interest,40002,4,2,r0/7,2,p4/4/2,Miss in PS,0,1
50,interest,40002,4,4,r0/7,1,p4/4,Miss in PS,0,1
50,interest,40003,4,4,r6/1,1,p4/4,Miss in PS,0,1
50,interest,40002,4,1,r0/7,3,p4/4/2/1,Hit in PS,1,0
50,interest,40003,4,4,r6/1,1,p4/4,Miss in PS,0,1
50,interest,40004,4,4,r1/5,0,p4,Miss in PS,0,1
50,interest,50000,5,5,r10/1,1,p5/5,Miss in PS,0,1
50,interest,40003,4,4,r6/1,1,p4/4,Hit in PS,1,0
50,interest,40002,4,1,r0/7,3,p4/4/2/1,Miss in PS,0,1
50,interest,50000,5,4,r10/1,2,p5/5/4,Miss in PS,0,1
50,interest,40002,4,1,r0/7,3,p4/4/2/1,Miss in PS,0,1
50,interest,50000,5,4,r10/1,2,p5/5/4,Miss in PS,0,1
50,interest,50001,5,5,r10/4,1,p5/5,Miss in PS,0,1
50,interest,50001,5,4,r10/4,2,p5/5/4,Miss in PS,0,1
50,interest,40002,4,3,r0/7,4,p4/4/2/1/3,Miss in PS,0,1
50,interest,40002,4,3,r0/7,4,p4/4/2/1/3,Miss in PS,0,1
50,interest,50001,5,4,r10/4,2,p5/5/4,Miss in PS,0,1
50,interest,50003,5,5,r6/2,1,p5/5,Miss in PS,0,1
50,interest,50003,5,4,r6/2,2,p5/5/4,Miss in PS,0,1
50,interest,50003,5,4,r6/2,2,p5/5/4,Miss in PS,0,1
50,interest,50004,5,5,r10/7,1,p5/5,Miss in PS,0,1
50,interest,50004,5,4,r10/7,2,p5/5/4,Miss in PS,0,1
50,interest,50004,5,4,r10/7,2,p5/5/4,Miss in PS,0,1
50,interest,50000,5,2,r10/1,4,p5/5/3/1/2,Miss in PS,0,1
50,interest,50001,5,2,r10/4,4,p5/5/3/1/2,Miss in PS,0,1
50,interest,50003,5,2,r6/2,4,p5/5/3/1/2,Miss in PS,0,1
50,interest,50004,5,2,r10/7,4,p5/5/3/1/2,Miss in PS,0,1
50,interest,40002,4,2,r0/7,2,p4/4/2,Miss in PS,0,1
51,interest,50000,5,5,r10/1,0,p5,Miss in PS,0,1
51,interest,50001,5,5,r10/4,0,p5,Miss in PS,0,1
51,interest,50002,5,5,r10/1,0,p5,Miss in PS,0,1
51,interest,50003,5,5,r6/2,0,p5,Miss in PS,0,1
51,interest,50004,5,5,r10/7,0,p5,Miss in PS,0,1
51,interest,40002,4,3,r0/7,4,p4/4/2/1/3,Hit in PS,1,0
51,interest,50000,5,4,r10/1,2,p5/5/4,Miss in PS,0,1
51,interest,50000,5,6,r10/1,3,p5/5/4/6,Miss in PS,0,1
51,interest,50001,5,4,r10/4,2,p5/5/4,Miss in PS,0,1
51,interest,50000,5,6,r10/1,3,p5/5/4/6,Miss in PS,0,1
51,interest,50001,5,6,r10/4,3,p5/5/4/6,Miss in PS,0,1
51,interest,50003,5,4,r6/2,2,p5/5/4,Hit in PS,1,0
51,interest,50000,5,7,r10/1,4,p5/5/4/6/7,Miss in PS,0,1
51,interest,50001,5,6,r10/4,3,p5/5/4/6,Miss in PS,0,1
51,interest,50000,5,7,r10/1,4,p5/5/4/6/7,Miss in PS,0,1
51,interest,50000,5,8,r10/1,5,p5/5/4/6/7/8,Miss in PS,0,1
51,interest,50001,5,7,r10/4,4,p5/5/4/6/7,Miss in PS,0,1
51,interest,50000,5,8,r10/1,5,p5/5/4/6/7/8,Miss in PS,0,1
51,interest,50001,5,7,r10/4,4,p5/5/4/6/7,Miss in PS,0,1
51,interest,50000,5,11,r10/1,5,p5/5/4/6/7/11,Hit in PS,1,0
51,interest,50000,5,11,r10/1,5,p5/5/4/6/7/11,Miss in PS,0,1
51,interest,50000,5,8,r10/1,5,p5/5/4/6/7/8,Miss in PS,0,1
51,interest,50001,5,8,r10/4,5,p5/5/4/6/7/8,Miss in PS,0,1
51,interest,50001,5,11,r10/4,5,p5/5/4/6/7/11,Miss in PS,0,1
51,interest,50001,5,8,r10/4,5,p5/5/4/6/7/8,Miss in PS,0,1
51,interest,50000,5,9,r10/1,6,p5/5/4/6/7/8/9,Time out,0,1
51,interest,50001,5,8,r10/4,5,p5/5/4/6/7/8,Miss in PS,0,1
51,interest,50000,5,9,r10/1,6,p5/5/4/6/7/8/9,Time out,0,1
51,interest,50001,5,9,r10/4,6,p5/5/4/6/7/8/9,Time out,0,1
51,interest,50001,5,9,r10/4,6,p5/5/4/6/7/8/9,Time out,0,1
52,interest,50000,5,5,r10/1,0,p5,Miss in PS,0,1
52,interest,50001,5,5,r10/4,0,p5,Miss in PS,0,1
52,interest,50002,5,5,r10/1,0,p5,Miss in PS,0,1
52,interest,50003,5,5,r6/2,0,p5,Miss in PS,0,1
52,interest,50004,5,5,r10/7,0,p5,Miss in PS,0,1
52,interest,50004,5,4,r10/7,2,p5/5/4,Miss in PS,0,1
52,interest,50004,5,6,r10/7,3,p5/5/4/6,Miss in PS,0,1
52,interest,50000,5,7,r10/1,4,p5/5/4/6/7,Miss in PS,0,1
52,interest,50001,5,7,r10/4,4,p5/5/4/6/7,Miss in PS,0,1
52,interest,50004,5,6,r10/7,3,p5/5/4/6,Miss in PS,0,1
52,interest,50004,5,7,r10/7,4,p5/5/4/6/7,Miss in PS,0,1
52,interest,50004,5,7,r10/7,4,p5/5/4/6/7,Miss in PS,0,1
52,interest,50004,5,7,r10/7,4,p5/5/4/6/7,Miss in PS,0,1
52,interest,50004,5,8,r10/7,5,p5/5/4/6/7/8,Miss in PS,0,1
52,interest,50004,5,11,r10/7,5,p5/5/4/6/7/11,Miss in PS,0,1
52,interest,50004,5,8,r10/7,5,p5/5/4/6/7/8,Miss in PS,0,1
52,interest,50004,5,8,r10/7,5,p5/5/4/6/7/8,Miss in PS,0,1
52,interest,50001,5,11,r10/4,5,p5/5/4/6/7/11,Hit in PS,1,0
52,interest,50004,5,9,r10/7,6,p5/5/4/6/7/8/9,Time out,0,1
52,interest,50004,5,9,r10/7,6,p5/5/4/6/7/8/9,Time out,0,1
53,interest,50000,5,5,r10/1,0,p5,Miss in PS,0,1
53,interest,50001,5,5,r10/4,0,p5,Miss in PS,0,1
53,interest,50002,5,5,r10/1,0,p5,Miss in PS,0,1
53,interest,50003,5,5,r6/2,0,p5,Miss in PS,0,1
53,interest,50004,5,5,r10/7,0,p5,Miss in PS,0,1
53,interest,50004,5,11,r10/7,5,p5/5/4/6/7/11,Hit in PS,1,0
54,interest,50000,5,5,r10/1,0,p5,Miss in PS,0,1
54,interest,50001,5,5,r10/4,0,p5,Miss in PS,0,1
54,interest,50002,5,5,r10/1,0,p5,Miss in PS,0,1
54,interest,50003,5,5,r6/2,0,p5,Miss in PS,0,1
54,interest,50004,5,5,r10/7,0,p5,Miss in PS,0,1
55,interest,50000,5,5,r10/1,0,p5,Miss in PS,0,1
55,interest,50001,5,5,r10/4,0,p5,Miss in PS,0,1
55,interest,50002,5,5,r10/1,0,p5,Miss in PS,0,1
55,interest,50003,5,5,r6/2,0,p5,Miss in PS,0,1
55,interest,50004,5,5,r10/7,0,p5,Miss in PS,0,1
55,interest,50003,5,5,r6/2,1,p5/5,Miss in PS,0,1
55,interest,50003,5,5,r6/2,1,p5/5,Miss in PS,0,1
55,interest,50003,5,4,r6/2,2,p5/5/4,Miss in PS,0,1
55,interest,50003,5,4,r6/2,2,p5/5/4,Miss in PS,0,1
55,interest,50003,5,4,r6/2,2,p5/5/4,Hit in PS,1,0
55,interest,50003,5,2,r6/2,3,p5/5/4/2,Miss in PS,0,1
55,interest,50003,5,2,r6/2,3,p5/5/4/2,Miss in PS,0,1
55,interest,50003,5,1,r6/2,4,p5/5/4/2/1,Miss in PS,0,1
55,interest,50003,5,1,r6/2,4,p5/5/4/2/1,Miss in PS,0,1
55,interest,50003,5,1,r6/2,4,p5/5/4/2/1,Miss in PS,0,1
56,interest,50000,5,5,r10/1,0,p5,Miss in PS,0,1
56,interest,50001,5,5,r10/4,0,p5,Miss in PS,0,1
56,interest,50002,5,5,r10/1,0,p5,Miss in PS,0,1
56,interest,50003,5,5,r6/2,0,p5,Miss in PS,0,1
56,interest,50004,5,5,r10/7,0,p5,Miss in PS,0,1
57,interest,50000,5,5,r10/1,0,p5,Miss in PS,0,1
57,interest,50001,5,5,r10/4,0,p5,Miss in PS,0,1
57,interest,50002,5,5,r10/1,0,p5,Miss in PS,0,1
57,interest,50003,5,5,r6/2,0,p5,Miss in PS,0,1
57,interest,50004,5,5,r10/7,0,p5,Miss in PS,0,1
58,interest,50000,5,5,r10/1,0,p5,Miss in PS,0,1
58,interest,50001,5,5,r10/4,0,p5,Miss in PS,0,1
58,interest,50002,5,5,r10/1,0,p5,Miss in PS,0,1
58,interest,50003,5,5,r6/2,0,p5,Miss in PS,0,1
58,interest,50004,5,5,r10/7,0,p5,Miss in PS,0,1
59,interest,50000,5,5,r10/1,0,p5,Miss in PS,0,1
59,interest,50001,5,5,r10/4,0,p5,Miss in PS,0,1
59,interest,50002,5,5,r10/1,0,p5,Miss in PS,0,1
59,interest,50003,5,5,r6/2,0,p5,Miss in PS,0,1
59,interest,50003,5,5,r6/2,1,p5/5,Miss in PS,0,1
59,interest,50004,5,5,r10/7,0,p5,Miss in PS,0,1
59,interest,50003,5,5,r6/2,1,p5/5,Miss in PS,0,1
59,interest,50003,5,3,r6/2,2,p5/5/3,Miss in PS,0,1
59,interest,50003,5,4,r6/2,2,p5/5/4,Miss in PS,0,1
59,interest,50003,5,4,r6/2,2,p5/5/4,Miss in PS,0,1
59,interest,50003,5,3,r6/2,2,p5/5/3,Miss in PS,0,1
59,interest,50003,5,3,r6/2,2,p5/5/3,Miss in PS,0,1
59,interest,50003,5,4,r6/2,2,p5/5/4,Hit in PS,1,0
59,interest,50003,5,2,r6/2,3,p5/5/4/2,Miss in PS,0,1
59,interest,50003,5,1,r6/2,3,p5/5/3/1,Miss in PS,0,1
59,interest,50003,5,1,r6/2,3,p5/5/3/1,Miss in PS,0,1
59,interest,50003,5,0,r6/2,3,p5/5/3/0,Miss in PS,0,1
59,interest,50003,5,0,r6/2,3,p5/5/3/0,Miss in PS,0,1
59,interest,50003,5,2,r6/2,3,p5/5/4/2,Miss in PS,0,1
59,interest,50003,5,1,r6/2,3,p5/5/3/1,Miss in PS,0,1
60,interest,60000,6,6,r9/7,0,p6,Miss in PS,0,1
60,interest,60000,6,6,r9/7,1,p6/6,Miss in PS,0,1
60,interest,60001,6,6,r9/0,0,p6,Miss in PS,0,1
60,interest,60000,6,4,r9/7,2,p6/6/4,Miss in PS,0,1
60,interest,60000,6,6,r9/7,1,p6/6,Miss in PS,0,1
60,interest,60000,6,4,r9/7,2,p6/6/4,Miss in PS,0,1
60,interest,60000,6,2,r9/7,3,p6/6/4/2,Miss in PS,0,1
60,interest,60002,6,6,r5/6,0,p6,Miss in PS,0,1
60,interest,60001,6,6,r9/0,1,p6/6,Miss in PS,0,1
60,interest,60000,6,5,r9/7,3,p6/6/4/5,Miss in PS,0,1
60,interest,60001,6,4,r9/0,2,p6/6/4,Miss in PS,0,1
60,interest,60001,6,6,r9/0,1,p6/6,Miss in PS,0,1
60,interest,60000,6,7,r9/7,2,p6/6/7,Miss in PS,0,1
60,interest,60000,6,7,r9/7,2,p6/6/7,Miss in PS,0,1
60,interest,60000,6,1,r9/7,4,p6/6/4/2/1,Miss in PS,0,1
60,interest,60003,6,6,r1/8,0,p6,Miss in PS,0,1
60,interest,60001,6,4,r9/0,2,p6/6/4,Miss in PS,0,1
60,interest,60001,6,2,r9/0,3,p6/6/4/2,Miss in PS,0,1
60,interest,60000,6,1,r9/7,4,p6/6/4/2/1,Miss in PS,0,1
60,interest,60002,6,6,r5/6,1,p6/6,Miss in PS,0,1
60,interest,60000,6,2,r9/7,3,p6/6/4/2,Miss in PS,0,1
60,interest,60002,6,6,r5/6,1,p6/6,Miss in PS,0,1
60,interest,60004,6,6,r8/9,0,p6,Miss in PS,0,1
60,interest,60000,6,1,r9/7,4,p6/6/4/2/1,Miss in PS,0,1
60,interest,60000,6,3,r9/7,4,p6/6/4/5/3,Miss in PS,0,1
60,interest,60001,6,1,r9/0,4,p6/6/4/2/1,Miss in PS,0,1
60,interest,60001,6,7,r9/0,2,p6/6/7,Miss in PS,0,1
60,interest,60001,6,5,r9/0,3,p6/6/4/5,Miss in PS,0,1
60,interest,60000,6,11,r9/7,3,p6/6/7/11,Miss in PS,0,1
60,interest,60001,6,7,r9/0,2,p6/6/7,Miss in PS,0,1
60,interest,60000,6,7,r9/7,2,p6/6/7,Miss in PS,0,1
60,interest,60000,6,4,r9/7,2,p6/6/4,Miss in PS,0,1
60,interest,60001,6,7,r9/0,2,p6/6/7,Miss in PS,0,1
60,interest,60001,6,4,r9/0,2,p6/6/4,Miss in PS,0,1
60,interest,60002,6,7,r5/6,2,p6/6/7,Miss in PS,0,1
60,interest,60001,6,1,r9/0,4,p6/6/4/2/1,Miss in PS,0,1
60,interest,60000,6,10,r9/7,4,p6/6/7/11/10,Hit in PS,1,0
60,interest,60000,6,3,r9/7,4,p6/6/4/5/3,Miss in PS,0,1
60,interest,60000,6,0,r9/7,5,p6/6/4/2/1/0,Miss in PS,0,1
60,interest,60001,6,0,r9/0,5,p6/6/4/2/1/0,Miss in PS,0,1
60,interest,60000,6,8,r9/7,3,p6/6/7/8,Miss in PS,0,1
60,interest,60000,6,5,r9/7,3,p6/6/4/5,Miss in PS,0,1
60,interest,60000,6,3,r9/7,4,p6/6/4/5/3,Miss in PS,0,1
60,interest,60001,6,8,r9/0,3,p6/6/7/8,Miss in PS,0,1
60,interest,60002,6,4,r5/6,2,p6/6/4,Miss in PS,0,1
60,interest,60001,6,3,r9/0,4,p6/6/4/5/3,Miss in PS,0,1
60,interest,60001,6,5,r9/0,3,p6/6/4/5,Miss in PS,0,1
60,interest,60000,6,11,r9/7,3,p6/6/7/11,Miss in PS,0,1
60,interest,60003,6,6,r1/8,1,p6/6,Miss in PS,0,1
60,interest,60000,6,10,r9/7,4,p6/6/7/11/10,Miss in PS,0,1
60,interest,60001,6,11,r9/0,3,p6/6/7/11,Miss in PS,0,1
60,interest,60002,6,7,r5/6,2,p6/6/7,Miss in PS,0,1
60,interest,60002,6,2,r5/6,3,p6/6/4/2,Miss in PS,0,1
60,interest,60002,6,4,r5/6,2,p6/6/4,Hit in PS,1,0
60,interest,60003,6,7,r1/8,2,p6/6/7,Miss in PS,0,1
60,interest,60000,6,5,r9/7,3,p6/6/4/5,Miss in PS,0,1
60,interest,60003,6,6,r1/8,1,p6/6,Miss in PS,0,1
60,interest,60002,6,7,r5/6,2,p6/6/7,Miss in PS,0,1
60,interest,60000,6,0,r9/7,5,p6/6/4/2/1/0,Miss in PS,0,1
60,interest,60001,6,1,r9/0,4,p6/6/4/2/1,Miss in PS,0,1
60,interest,60001,6,0,r9/0,5,p6/6/4/2/1/0,Miss in PS,0,1
60,interest,60002,6,4,r5/6,2,p6/6/4,Miss in PS,0,1
60,interest,60002,6,1,r5/6,4,p6/6/4/2/1,Miss in PS,0,1
60,interest,60000,6,8,r9/7,3,p6/6/7/8,Miss in PS,0,1
60,interest,60001,6,11,r9/0,3,p6/6/7/11,Miss in PS,0,1
60,interest,60004,6,6,r8/9,1,p6/6,Miss in PS,0,1
60,interest,60002,6,11,r5/6,3,p6/6/7/11,Miss in PS,0,1
60,interest,60003,6,4,r1/8,2,p6/6/4,Miss in PS,0,1
60,interest,60003,6,7,r1/8,2,p6/6/7,Miss in PS,0,1
60,interest,60004,6,7,r8/9,2,p6/6/7,Miss in PS,0,1
60,interest,60002,6,1,r5/6,4,p6/6/4/2/1,Miss in PS,0,1
60,interest,60003,6,7,r1/8,2,p6/6/7,Miss in PS,0,1
60,interest,60001,6,2,r9/0,3,p6/6/4/2,Miss in PS,0,1
60,interest,60004,6,6,r8/9,1,p6/6,Miss in PS,0,1
60,interest,60003,6,4,r1/8,2,p6/6/4,Miss in PS,0,1
60,interest,60001,6,3,r9/0,4,p6/6/4/5/3,Miss in PS,0,1
60,interest,60003,6,2,r1/8,3,p6/6/4/2,Hit in PS,1,0
60,interest,60001,6,10,r9/0,4,p6/6/7/11/10,Miss in PS,0,1
60,interest,60002,6,10,r5/6,4,p6/6/7/11/10,Miss in PS,0,1
60,interest,60002,6,1,r5/6,4,p6/6/4/2/1,Miss in PS,0,1
60,interest,60004,6,4,r8/9,2,p6/6/4,Miss in PS,0,1
60,interest,60001,6,8,r9/0,3,p6/6/7/8,Miss in PS,0,1
60,interest,60002,6,11,r5/6,3,p6/6/7/11,Miss in PS,0,1
60,interest,60002,6,8,r5/6,3,p6/6/7/8,Miss in PS,0,1
60,interest,60003,6,11,r1/8,3,p6/6/7/11,Miss in PS,0,1
60,interest,60003,6,11,r1/8,3,p6/6/7/11,Miss in PS,0,1
60,interest,60002,6,3,r5/6,5,p6/6/4/2/1/3,Miss in PS,0,1
60,interest,60004,6,7,r8/9,2,p6/6/7,Miss in PS,0,1
60,interest,60001,6,5,r9/0,3,p6/6/4/5,Miss in PS,0,1
60,interest,60002,6,2,r5/6,3,p6/6/4/2,Miss in PS,0,1
60,interest,60003,6,2,r1/8,3,p6/6/4/2,Miss in PS,0,1
60,interest,60003,6,8,r1/8,3,p6/6/7/8,Miss in PS,0,1
60,interest,60004,6,2,r8/9,3,p6/6/4/2,Miss in PS,0,1
60,interest,60004,6,7,r8/9,2,p6/6/7,Hit in PS,1,0
60,interest,60004,6,4,r8/9,2,p6/6/4,Miss in PS,0,1
60,interest,60004,6,11,r8/9,3,p6/6/7/11,Miss in PS,0,1
60,interest,60002,6,0,r5/6,5,p6/6/4/2/1/0,Miss in PS,0,1
60,interest,60003,6,10,r1/8,4,p6/6/7/11/10,Miss in PS,0,1
60,interest,60004,6,11,r8/9,3,p6/6/7/11,Miss in PS,0,1
60,interest,60004,6,10,r8/9,4,p6/6/7/11/10,Miss in PS,0,1
61,interest,60000,6,6,r9/7,0,p6,Miss in PS,0,1
61,interest,60001,6,6,r9/0,0,p6,Miss in PS,0,1
61,interest,60002,6,6,r5/6,0,p6,Miss in PS,0,1
61,interest,60003,6,6,r1/8,0,p6,Miss in PS,0,1
61,interest,60004,6,6,r8/9,0,p6,Miss in PS,0,1
61,interest,60000,6,8,r9/7,3,p6/6/7/8,Hit in PS,1,0
61,interest,60001,6,3,r9/0,4,p6/6/4/5/3,Miss in PS,0,1
61,interest,60002,6,8,r5/6,3,p6/6/7/8,Hit in PS,1,0
61,interest,60002,6,0,r5/6,5,p6/6/4/2/1/0,Miss in PS,0,1
61,interest,60004,6,2,r8/9,3,p6/6/4/2,Miss in PS,0,1
61,interest,60004,6,1,r8/9,4,p6/6/4/2/1,Miss in PS,0,1
61,interest,60002,6,3,r5/6,5,p6/6/4/2/1/3,Miss in PS,0,1
61,interest,60004,6,1,r8/9,4,p6/6/4/2/1,Miss in PS,0,1
61,interest,60004,6,1,r8/9,4,p6/6/4/2/1,Miss in PS,0,1
61,interest,60004,6,0,r8/9,5,p6/6/4/2/1/0,Miss in PS,0,1
61,interest,60004,6,3,r8/9,5,p6/6/4/2/1/3,Miss in PS,0,1
61,interest,60004,6,3,r8/9,5,p6/6/4/2/1/3,Miss in PS,0,1
61,interest,60004,6,0,r8/9,5,p6/6/4/2/1/0,Miss in PS,0,1
62,interest,60000,6,6,r9/7,0,p6,Miss in PS,0,1
62,interest,60001,6,6,r9/0,0,p6,Miss in PS,0,1
62,interest,60002,6,6,r5/6,0,p6,Miss in PS,0,1
62,interest,60003,6,6,r1/8,0,p6,Miss in PS,0,1
62,interest,60004,6,6,r8/9,0,p6,Miss in PS,0,1
62,interest,60001,6,8,r9/0,3,p6/6/7/8,Hit in PS,1,0
62,interest,60003,6,4,r1/8,2,p6/6/4,Miss in PS,0,1
62,interest,60003,6,5,r1/8,3,p6/6/4/5,Miss in PS,0,1
62,interest,60003,6,5,r1/8,3,p6/6/4/5,Miss in PS,0,1
62,interest,60003,6,8,r1/8,3,p6/6/7/8,Miss in PS,0,1
62,interest,60004,6,4,r8/9,2,p6/6/4,Miss in PS,0,1
62,interest,60003,6,3,r1/8,4,p6/6/4/5/3,Miss in PS,0,1
62,interest,60003,6,3,r1/8,4,p6/6/4/5/3,Hit in PS,1,0
62,interest,60004,6,5,r8/9,3,p6/6/4/5,Miss in PS,0,1
62,interest,60002,6,3,r5/6,5,p6/6/4/2/1/3,Hit in PS,1,0
62,interest,60004,6,5,r8/9,3,p6/6/4/5,Miss in PS,0,1
62,interest,60003,6,0,r1/8,5,p6/6/4/5/3/0,Miss in PS,0,1
63,interest,60000,6,6,r9/7,0,p6,Miss in PS,0,1
63,interest,60001,6,6,r9/0,0,p6,Miss in PS,0,1
63,interest,60002,6,6,r5/6,0,p6,Miss in PS,0,1
63,interest,60003,6,6,r1/8,0,p6,Miss in PS,0,1
63,interest,60004,6,6,r8/9,0,p6,Miss in PS,0,1
63,interest,60001,6,10,r9/0,4,p6/6/7/11/10,Hit in PS,1,0
63,interest,60003,6,0,r1/8,5,p6/6/4/5/3/0,Hit in PS,1,0
63,interest,60004,6,3,r8/9,5,p6/6/4/2/1/3,Miss in PS,0,1
63,interest,60003,6,5,r1/8,3,p6/6/4/5,Miss in PS,0,1
63,interest,60003,6,3,r1/8,4,p6/6/4/5/3,Miss in PS,0,1
63,interest,60004,6,5,r8/9,3,p6/6/4/5,Miss in PS,0,1
64,interest,60000,6,6,r9/7,0,p6,Miss in PS,0,1
64,interest,60001,6,6,r9/0,0,p6,Miss in PS,0,1
